customer_id,customer_name,segment,region,state,city,analysis_date,first_order_date,last_order_date,days_since_last_order,expected_reorder_days,inactivity_ratio,total_orders,lifetime_sales,lifetime_profit,avg_order_value,profit_margin_pct,customer_segment,orders_last_90_days,sales_last_90_days,sales_previous_90_days,sales_change_pct,behavior_trend,churn_risk_score,churn_risk_band,inactivity_status,churn_flag,declining_behavior_flag,recommended_retention_action,retention_priority_score,retention_priority_rank,priority_group
KC-16540,Kelly Collister,Consumer,East,Ohio,Newark,2017-12-30,2015-11-02,2017-09-24,97,260.0,0.37,4,3908.26,709.42,977.07,18.15,Repeat Customer,0,0.0,103.06,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,65.3,92,Long Tail
MZ-17515,Mary Zewe,Corporate,East,New York,New York City,2017-12-30,2014-04-04,2017-03-23,282,181.0,1.56,6,2564.91,787.75,427.48,30.71,Loyal Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,65.24,93,Long Tail
JC-15775,John Castell,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-09-14,2017-07-25,158,105.0,1.5,9,2772.06,279.57,308.01,10.09,Loyal Customer,0,0.0,477.09,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,65.11,94,Long Tail
LL-16840,Lauren Leatherbury,Consumer,West,California,Los Angeles,2017-12-30,2014-04-29,2017-04-25,249,149.0,1.67,6,2741.2,560.01,456.87,20.43,Loyal Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,64.94,95,Long Tail
CV-12295,Christina VanderZanden,Consumer,Central,Michigan,Detroit,2017-12-30,2014-03-28,2017-04-20,254,140.0,1.81,5,2830.63,493.09,566.13,17.42,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,64.9,96,Long Tail
EA-14035,Erin Ashbrook,Corporate,East,Pennsylvania,Philadelphia,2017-12-30,2014-09-13,2017-07-31,152,66.0,2.3,13,2846.71,-52.74,218.98,-1.85,Loyal Customer,0,0.0,54.82,-100.0,Recently Inactive,80,Critical Risk,Inactive,1,1,Immediate win-back outreach,64.84,97,Long Tail
NS-18640,Noel Staavos,Corporate,Central,Illinois,Chicago,2017-12-30,2014-06-25,2017-07-09,174,67.0,2.6,13,2964.82,-234.77,228.06,-7.92,Loyal Customer,0,0.0,67.3,-100.0,Recently Inactive,80,Critical Risk,Inactive,1,1,Immediate win-back outreach,64.67,98,Long Tail
PF-19225,Phillip Flathmann,Consumer,West,Washington,Edmonds,2017-12-30,2016-06-26,2017-09-07,114,73.0,1.56,5,2206.13,591.31,441.23,26.8,Repeat Customer,0,0.0,569.22,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,64.64,99,Long Tail
BO-11350,Bill Overfelt,Corporate,Central,Minnesota,Roseville,2017-12-30,2016-01-03,2017-08-15,137,80.0,1.71,5,2682.73,278.78,536.55,10.39,Repeat Customer,0,0.0,50.4,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,64.6,100,Long Tail
MS-17770,Maxwell Schwartz,Consumer,West,California,San Francisco,2017-12-30,2014-07-04,2017-08-31,121,96.0,1.26,9,3144.68,280.86,349.41,8.93,Loyal Customer,0,0.0,193.95,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,64.43,101,Long Tail
TB-21055,Ted Butterfield,Consumer,East,Connecticut,Meriden,2017-12-30,2016-06-17,2017-09-02,119,39.0,3.05,5,1467.88,390.21,293.58,26.58,Repeat Customer,0,0.0,254.16,-100.0,Recently Inactive,80,Critical Risk,Inactive,1,1,Immediate win-back outreach,64.11,102,Long Tail
CD-12790,Cynthia Delaney,Home Office,East,Connecticut,Shelton,2017-12-30,2014-02-02,2016-11-26,399,110.0,3.63,5,1860.73,403.84,372.15,21.7,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,63.84,103,Long Tail
GM-14695,Greg Maxwell,Corporate,West,California,Los Angeles,2017-12-30,2014-04-05,2017-09-04,117,187.0,0.63,3,6049.97,188.72,2016.66,3.12,Repeat Customer,0,0.0,1322.35,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,63.83,104,Long Tail
JA-15970,Joseph Airdo,Consumer,East,New York,Mount Vernon,2017-12-30,2014-09-17,2017-09-29,92,72.0,1.28,8,6491.03,-819.42,811.38,-12.62,Loyal Customer,0,0.0,4985.79,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,63.78,105,Long Tail
SC-20020,Sam Craven,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-03-03,2015-11-10,781,58.0,13.47,5,3362.96,-317.05,672.59,-9.43,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,63.72,106,Long Tail
BT-11395,Bill Tyler,Corporate,West,California,Los Angeles,2017-12-30,2014-10-28,2017-03-03,302,143.0,2.11,6,2186.61,257.92,364.44,11.8,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,63.63,107,Long Tail
RR-19525,Rick Reed,Corporate,Central,Kansas,Overland Park,2017-12-30,2014-09-09,2017-07-13,170,173.0,0.98,6,3302.26,721.68,550.38,21.85,Loyal Customer,0,0.0,373.94,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,63.58,108,Long Tail
TS-21160,Theresa Swint,Corporate,Central,Wisconsin,West Allis,2017-12-30,2014-04-23,2016-08-13,504,79.0,6.38,6,2163.62,260.87,360.6,12.06,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,63.46,109,Long Tail
DB-13405,Denny Blanton,Consumer,Central,Indiana,La Porte,2017-12-30,2015-08-08,2017-06-26,187,79.0,2.37,4,1711.69,438.91,427.92,25.64,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,63.31,110,Long Tail
EH-14125,Eugene Hildebrand,Home Office,South,Florida,Fort Lauderdale,2017-12-30,2014-10-19,2017-07-31,152,90.0,1.69,10,3082.65,96.27,308.27,3.12,Loyal Customer,0,0.0,41.42,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,63.15,111,Long Tail
BD-11605,Brian Dahlen,Consumer,South,Florida,Miami,2017-12-30,2014-01-13,2017-09-24,97,107.0,0.91,7,3288.47,634.85,469.78,19.31,Loyal Customer,0,0.0,253.82,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,63.07,112,Long Tail
NH-18610,Nicole Hansen,Corporate,West,California,Pomona,2017-12-30,2014-03-02,2017-06-24,189,182.0,1.04,7,2673.29,760.17,381.9,28.44,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,63.06,113,Long Tail
DR-12940,Daniel Raglin,Home Office,South,Florida,Hollywood,2017-12-30,2014-03-28,2017-11-10,50,165.0,0.3,8,8350.87,2869.08,1043.86,34.36,Loyal Customer,1,11.52,477.51,-97.59,Sharp Decline,35,Low Risk,Watch,0,1,Light-touch nurture,62.94,114,Long Tail
BT-11305,Beth Thompson,Home Office,West,California,Costa Mesa,2017-12-30,2014-04-25,2017-01-28,336,189.0,1.78,5,2567.66,417.59,513.53,16.26,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,62.86,115,Long Tail
CP-12340,Christine Phan,Corporate,East,New York,New York City,2017-12-30,2014-03-17,2017-07-23,160,131.0,1.22,8,5888.28,-1850.3,736.03,-31.42,Loyal Customer,0,0.0,13.13,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,62.7,116,Long Tail
MP-17965,Michael Paige,Corporate,East,Massachusetts,Lawrence,2017-12-30,2015-04-18,2017-10-19,72,72.0,1.0,9,3983.64,638.16,442.63,16.02,Loyal Customer,1,89.26,252.0,-64.58,Sharp Decline,50,Medium Risk,At Risk,0,1,Monitor and re-engage,62.61,117,Long Tail
LH-17155,Logan Haushalter,Consumer,West,California,San Francisco,2017-12-30,2014-12-12,2016-12-10,385,61.0,6.31,9,1739.69,316.52,193.3,18.19,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,62.27,118,Long Tail
CA-12775,Cynthia Arntzen,Consumer,Central,Michigan,Detroit,2017-12-30,2014-06-28,2017-09-01,120,109.0,1.1,7,3041.57,204.49,434.51,6.72,Loyal Customer,0,0.0,498.26,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,62.23,119,Long Tail
SP-20650,Stephanie Phelps,Corporate,West,California,Stockton,2017-12-30,2014-04-16,2016-12-09,386,104.0,3.71,9,1872.44,268.48,208.05,14.34,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,62.13,120,Long Tail
JC-15385,Jenna Caffey,Consumer,West,Washington,Kent,2017-12-30,2017-07-08,2017-07-08,175,90.0,1.94,1,1058.11,502.92,1058.11,47.53,One-Time Customer,0,0.0,1058.11,-100.0,Recently Inactive,80,Critical Risk,Inactive,1,1,Immediate win-back outreach,61.82,121,Long Tail
FM-14380,Fred McMath,Consumer,South,North Carolina,Jacksonville,2017-12-30,2015-07-12,2017-08-07,145,87.0,1.67,9,2523.27,191.49,280.36,7.59,Loyal Customer,0,0.0,79.99,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,61.78,122,Long Tail
KT-16480,Kean Thornton,Consumer,South,Georgia,Columbus,2017-12-30,2014-03-10,2017-09-21,100,161.0,0.62,10,4642.09,194.07,464.21,4.18,Loyal Customer,0,0.0,106.4,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,61.76,123,Long Tail
RH-19600,Rob Haberlin,Consumer,South,Alabama,Huntsville,2017-12-30,2015-07-02,2016-07-14,534,57.0,9.37,3,2085.74,172.63,695.25,8.28,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,61.36,124,Long Tail
RD-19660,Robert Dilbeck,Home Office,Central,Missouri,Independence,2017-12-30,2015-04-12,2017-09-07,114,330.0,0.35,5,2786.63,835.77,557.33,29.99,Repeat Customer,0,0.0,1577.94,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,61.21,125,Long Tail
TB-21520,Tracy Blumstein,Consumer,Central,Michigan,Jackson,2017-12-30,2014-10-17,2017-09-14,107,84.0,1.27,9,4737.49,-1603.05,526.39,-33.84,Loyal Customer,0,0.0,92.56,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,60.98,126,Long Tail
TM-21010,Tamara Manning,Consumer,Central,Nebraska,Grand Island,2017-12-30,2014-02-21,2017-09-18,103,109.0,0.94,8,2955.23,573.3,369.4,19.4,Loyal Customer,0,0.0,15.96,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,60.89,127,Long Tail
BV-11245,Benjamin Venier,Corporate,Central,Iowa,Des Moines,2017-12-30,2015-03-26,2017-01-30,334,78.0,4.28,5,1523.27,315.22,304.65,20.69,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,60.77,128,Long Tail
SG-20605,Speros Goranitis,Consumer,South,North Carolina,Asheville,2017-12-30,2014-01-23,2017-09-13,108,166.0,0.65,6,3124.83,463.27,520.81,14.83,Loyal Customer,0,0.0,15.92,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,60.74,129,Long Tail
GT-14710,Greg Tran,Consumer,Central,Texas,Houston,2017-12-30,2014-05-23,2017-11-24,36,69.0,0.52,11,11820.12,2163.43,1074.56,18.3,Loyal Customer,1,10.82,87.52,-87.64,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,60.71,130,Long Tail
JF-15355,Jay Fein,Consumer,Central,Texas,Austin,2017-12-30,2015-10-23,2017-09-16,105,69.0,1.52,6,1911.84,330.2,318.64,17.27,Loyal Customer,0,0.0,163.51,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,60.69,131,Long Tail
FA-14230,Frank Atkinson,Corporate,West,California,Los Angeles,2017-12-30,2014-09-19,2017-09-24,97,103.0,0.94,7,2984.05,520.52,426.29,17.44,Loyal Customer,0,0.0,1365.48,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,60.59,132,Long Tail
CC-12100,Chad Cunningham,Home Office,Central,Indiana,Columbus,2017-12-30,2014-12-16,2016-09-29,457,82.0,5.57,6,1770.95,208.59,295.16,11.78,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,60.51,133,Long Tail
TB-21250,Tim Brockman,Consumer,Central,Texas,Austin,2017-12-30,2014-12-08,2017-01-15,349,64.0,5.45,7,1602.38,260.62,228.91,16.26,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,60.43,134,Long Tail
AA-10315,Alex Avila,Consumer,Central,Minnesota,Minneapolis,2017-12-30,2014-03-31,2017-06-29,184,178.0,1.03,5,5563.56,-362.88,1112.71,-6.52,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,60.39,135,Long Tail
JK-16120,Julie Kriz,Home Office,Central,Texas,Garland,2017-12-30,2014-11-02,2017-09-04,117,97.0,1.21,10,2932.48,122.66,293.25,4.18,Loyal Customer,0,0.0,30.38,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,60.32,136,Long Tail
MS-17710,Maurice Satty,Consumer,West,Arizona,Mesa,2017-12-30,2014-03-24,2016-11-12,413,103.0,4.01,6,1613.4,247.43,268.9,15.34,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,60.32,136,Long Tail
TP-21565,Tracy Poddar,Corporate,West,Colorado,Aurora,2017-12-30,2015-03-01,2017-01-14,350,114.0,3.07,4,1936.64,139.23,484.16,7.19,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,60.07,137,Long Tail
CA-12055,Cathy Armstrong,Home Office,East,Ohio,Cleveland,2017-12-30,2015-09-05,2016-11-24,401,74.0,5.42,5,1679.72,211.26,335.94,12.58,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,59.9,138,Long Tail
MD-17350,Maribeth Dona,Consumer,East,Ohio,Akron,2017-12-30,2014-11-05,2017-09-04,117,97.0,1.21,7,3766.38,-241.95,538.05,-6.42,Loyal Customer,0,0.0,49.7,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,59.56,139,Long Tail
JK-15730,Joe Kamberova,Consumer,Central,Texas,Houston,2017-12-30,2014-11-18,2017-10-07,84,83.0,1.01,10,4867.2,55.05,486.72,1.13,Loyal Customer,1,4.24,336.97,-98.74,Sharp Decline,55,Medium Risk,At Risk,0,1,Monitor and re-engage,59.51,140,Long Tail
GR-14560,Georgia Rosenberg,Corporate,West,California,San Francisco,2017-12-30,2014-11-19,2014-11-21,1135,30.0,37.83,2,1284.38,359.83,642.19,28.02,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,59.43,141,Long Tail
IM-15055,Ionia McGrath,Consumer,West,California,Roseville,2017-12-30,2014-01-23,2016-11-16,409,514.0,0.8,3,2872.63,975.77,957.54,33.97,Repeat Customer,0,0.0,0.0,,Stable,50,Medium Risk,Churned,1,0,Monitor and re-engage,59.3,142,Long Tail
GZ-14545,George Zrebassa,Corporate,West,California,Los Angeles,2017-12-30,2014-09-28,2017-07-26,157,387.0,0.41,4,2454.62,828.66,613.66,33.76,Repeat Customer,0,0.0,2012.3,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,59.08,143,Long Tail
AG-10675,Anna Gayman,Consumer,South,Georgia,Columbus,2017-12-30,2015-05-07,2017-09-24,97,93.0,1.04,7,3489.04,-246.43,498.43,-7.06,Loyal Customer,0,0.0,153.7,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,58.85,144,Long Tail
BE-11455,Brad Eason,Home Office,East,Ohio,Cleveland,2017-12-30,2015-08-02,2017-04-20,254,78.0,3.26,6,1727.65,139.2,287.94,8.06,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,58.77,145,Long Tail
RW-19690,Robert Waldorf,Consumer,West,California,Los Angeles,2017-12-30,2016-05-30,2017-10-12,79,54.0,1.46,5,3495.65,707.55,699.13,20.24,Repeat Customer,1,441.72,808.92,-45.39,Declining,45,Medium Risk,At Risk,0,1,Monitor and re-engage,58.68,146,Long Tail
CH-12070,Cathy Hwang,Home Office,South,North Carolina,Raleigh,2017-12-30,2015-06-25,2016-02-08,691,114.0,6.06,3,1537.24,195.15,512.41,12.69,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,58.61,147,Long Tail
DB-13555,Dorothy Badders,Corporate,South,North Carolina,Raleigh,2017-12-30,2014-04-21,2017-09-14,107,143.0,0.75,7,3908.8,109.33,558.4,2.8,Loyal Customer,0,0.0,1026.23,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,58.4,148,Long Tail
DF-13135,David Flashing,Consumer,Central,Illinois,Rockford,2017-12-30,2014-10-04,2016-01-30,700,145.0,4.83,3,2390.53,-259.31,796.84,-10.85,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,58.37,149,Long Tail
AA-10480,Andrew Allen,Consumer,South,North Carolina,Concord,2017-12-30,2014-05-04,2017-04-15,259,147.0,1.76,4,1790.51,435.83,447.63,24.34,Repeat Customer,0,0.0,0.0,,Stable,65,High Risk,Churned,1,0,Targeted retention offer,58.2,150,Long Tail
DN-13690,Duane Noonan,Consumer,Central,Oklahoma,Tulsa,2017-12-30,2014-09-20,2017-05-27,217,147.0,1.48,7,2139.79,540.54,305.68,25.26,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,58.06,151,Long Tail
BT-11530,Bradley Talbott,Home Office,West,California,Los Angeles,2017-12-30,2014-05-21,2017-09-30,91,205.0,0.44,5,2684.49,409.5,536.9,15.25,Repeat Customer,0,0.0,159.98,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,58.0,152,Long Tail
LS-16945,Linda Southworth,Corporate,Central,Texas,Dallas,2017-12-30,2015-04-25,2017-07-05,178,93.0,1.91,6,2845.27,-318.77,474.21,-11.2,Loyal Customer,0,0.0,396.39,-100.0,Recently Inactive,70,High Risk,Inactive,1,1,Targeted retention offer,57.96,153,Long Tail
PF-19165,Philip Fox,Consumer,West,Washington,Olympia,2017-12-30,2014-09-20,2017-06-17,196,167.0,1.17,6,2770.0,196.87,461.67,7.11,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,57.89,154,Long Tail
BE-11410,Bobby Elias,Consumer,South,Florida,Miami,2017-12-30,2016-02-07,2017-09-23,98,223.0,0.44,5,2261.44,755.92,452.29,33.43,Repeat Customer,0,0.0,251.64,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,57.81,155,Long Tail
MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,2017-12-30,2014-09-19,2016-12-26,369,124.0,2.98,5,1582.0,121.76,316.4,7.7,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,57.65,156,Long Tail
MA-17995,Michelle Arnett,Home Office,East,New York,Watertown,2017-12-30,2014-09-20,2017-06-27,186,138.0,1.35,6,2453.28,280.78,408.88,11.45,Loyal Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,57.61,157,Long Tail
CK-12325,Christine Kargatis,Home Office,West,Washington,Seattle,2017-12-30,2014-03-14,2017-09-01,120,173.0,0.69,5,2945.32,261.22,589.06,8.87,Repeat Customer,0,0.0,7.58,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,57.58,158,Long Tail
MC-17605,Matt Connell,Corporate,West,California,Los Angeles,2017-12-30,2014-03-19,2017-09-09,112,112.0,1.0,8,2258.19,195.45,282.27,8.66,Loyal Customer,0,0.0,159.96,-100.0,Recently Inactive,65,High Risk,Inactive,1,1,Targeted retention offer,57.56,159,Long Tail
DM-13525,Don Miller,Corporate,Central,Texas,Houston,2017-12-30,2014-07-05,2016-09-05,481,132.0,3.64,3,1376.79,199.77,458.93,14.51,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,57.44,160,Long Tail
JW-16075,Julia West,Consumer,West,California,San Francisco,2017-12-30,2015-03-21,2016-09-25,461,138.0,3.34,4,1428.73,154.06,357.18,10.78,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,57.12,161,Long Tail
CT-11995,Carol Triggs,Consumer,Central,Minnesota,Rochester,2017-12-30,2014-05-07,2017-09-25,96,109.0,0.88,8,3241.9,161.23,405.24,4.97,Loyal Customer,0,0.0,278.23,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,57.09,162,Long Tail
TB-21355,Todd Boyes,Corporate,Central,Texas,Cedar Hill,2017-12-30,2016-01-25,2017-08-06,146,70.0,2.09,5,834.33,268.97,166.87,32.24,Repeat Customer,0,0.0,115.3,-100.0,Recently Inactive,80,Critical Risk,Inactive,1,1,Immediate win-back outreach,57.07,163,Long Tail
Co-12640,Corey-Lock,Consumer,South,South Carolina,Florence,2017-12-30,2014-06-20,2016-06-29,549,159.0,3.45,5,1300.08,205.63,260.02,15.82,Repeat Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,56.99,164,Long Tail
EJ-13720,Ed Jacobs,Consumer,West,California,Los Angeles,2017-12-30,2014-01-27,2017-03-03,302,242.0,1.25,4,2162.17,387.02,540.54,17.9,Repeat Customer,0,0.0,0.0,,Stable,60,High Risk,Churned,1,0,Targeted retention offer,56.85,165,Long Tail
ND-18460,Neil Ducich,Corporate,East,New York,Mount Vernon,2017-12-30,2014-02-06,2017-06-30,183,266.0,0.69,6,2893.46,443.34,482.24,15.32,Loyal Customer,0,0.0,0.0,,Stable,50,Medium Risk,Churned,1,0,Monitor and re-engage,56.74,166,Long Tail
BD-11320,Bill Donatelli,Consumer,West,California,Los Angeles,2017-12-30,2015-05-31,2017-11-27,33,76.0,0.43,12,5718.52,1094.5,476.54,19.14,Loyal Customer,1,136.33,291.96,-53.31,Sharp Decline,30,Low Risk,Watch,0,1,Light-touch nurture,56.58,167,Long Tail
TP-21415,Tom Prescott,Consumer,West,Washington,Seattle,2017-12-30,2015-11-28,2017-09-17,104,110.0,0.95,5,5329.0,-1087.39,1065.8,-20.41,Repeat Customer,0,0.0,4429.13,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,56.58,167,Long Tail
RD-19480,Rick Duston,Consumer,Central,Texas,Houston,2017-12-30,2014-06-08,2017-10-19,72,132.0,0.55,8,4272.93,480.59,534.12,11.25,Loyal Customer,1,16.68,959.2,-98.26,Sharp Decline,40,Medium Risk,At Risk,0,1,Monitor and re-engage,56.58,167,Long Tail
EB-14110,Eugene Barchas,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2015-04-13,2017-09-08,113,132.0,0.86,6,3071.13,184.77,511.85,6.02,Loyal Customer,0,0.0,258.53,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,56.52,168,Long Tail
Dp-13240,Dean percer,Home Office,South,North Carolina,Charlotte,2017-12-30,2014-05-26,2017-10-07,84,66.0,1.27,11,7198.76,333.36,654.43,4.63,Loyal Customer,2,3464.88,420.99,723.03,Growing,35,Low Risk,At Risk,0,0,Light-touch nurture,56.51,169,Long Tail
CC-12145,Charles Crestani,Consumer,Central,Texas,Houston,2017-12-30,2014-07-20,2017-09-15,106,173.0,0.61,7,2471.65,392.28,353.09,15.87,Loyal Customer,0,0.0,31.74,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,56.49,170,Long Tail
EB-13870,Emily Burns,Consumer,East,Pennsylvania,Philadelphia,2017-12-30,2014-05-05,2017-09-21,100,185.0,0.54,10,2767.22,261.53,276.72,9.45,Loyal Customer,0,0.0,1.91,-100.0,Recently Inactive,55,Medium Risk,Inactive,0,1,Monitor and re-engage,56.47,171,Long Tail
TC-21145,Theresa Coyne,Corporate,East,New Jersey,Lakewood,2017-12-30,2017-09-15,2017-09-15,106,90.0,1.18,1,1038.26,265.53,1038.26,25.57,One-Time Customer,0,0.0,1038.26,-100.0,Recently Inactive,75,High Risk,Inactive,1,1,Targeted retention offer,56.06,172,Long Tail
KB-16315,Karl Braun,Consumer,West,California,Los Angeles,2017-12-30,2014-08-26,2017-03-09,296,66.0,4.48,9,1569.46,49.72,174.38,3.17,Loyal Customer,0,0.0,0.0,,Stable,75,High Risk,Churned,1,0,Targeted retention offer,56.02,173,Long Tail
TA-21385,Tom Ashbrook,Home Office,East,New York,New York City,2017-12-30,2014-09-12,2017-10-22,69,189.0,0.37,4,14595.62,4703.79,3648.91,32.23,Repeat Customer,1,13716.46,0.0,,New or Reactivated,20,Low Risk,At Risk,0,0,Light-touch nurture,55.79,174,Long Tail
DR-12880,Dan Reichenbach,Corporate,East,Ohio,Newark,2017-12-30,2015-09-25,2017-12-27,3,54.0,0.06,9,6528.03,1641.86,725.34,25.15,Loyal Customer,1,177.64,2971.79,-94.02,Sharp Decline,25,Low Risk,Active,0,1,Light-touch nurture,55.72,175,Long Tail
